"ACCOUNTSOURCE","BILLINGADDRESS","BILLINGCITY","BILLINGCOUNTRY","BILLINGCOUNTRYCODE","BILLINGGEOCODEACCURACY","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGPOSTALCODE","BILLINGSTATE","BILLINGSTATECODE","BILLINGSTREET","BUSINESS_NAME__C","CITY_REGISTRATION__C","CITY_SCOPE_TEXT__C","CITY_SCOPE__C","COMMERCIAL_OWNER__C","CONTACT_FIRST_NAME__C","CONTACT_LAST_NAME__C","COUNTRY__C","CREATE_HUB_INVENTORIES__C","CREATE_PLATFORM_EVENT__C","CREATEDBYID","CREATEDDATE","CREDIT_LINE__C","CURRENCYISOCODE","DATE_DRIVEN_NUMBER__C","DEFAULT_DELIVERY_TIME_SETTING__C","DEFAULT_LEAD_TIME__C","DEFAULT_ORDER_CYCLE__C","DESCRIPTION","EMAIL__C","EXTERNAL_ID__C","FINANCE_CONTACT_EMAIL__C","FINANCE_CONTACT_FULL_NAME__C","FINANCE_CONTACT_PHONE__C","ID","INDUSTRY","INFORMATION__C","ISDELETED","ISPARTNER","IS_CONSIGNMENT_VENDOR__C","IS_SPOT_BUY_VENDOR__C","JOKR_CUSTOMER_CODE__C","JOKR_ENTITY__C","JIGSAW","JIGSAWCOMPANYID","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","LOCATION_SCOPE__C","MAIN_PROCUREMENT_CONTACT__C","MASTERRECORDID","MINIMUM_ORDER_AMOUNT__C","MINIMUM_ORDER_CASES__C","MINIMUM_ORDER_UNITS__C","MINIMUM_ORDER_WEIGHT__C","NAME","NET_DAYS_NUMBER__C","NETSUITEID__C","NUMBEROFEMPLOYEES","NUMBER_OF_ACTIVE_LUMP_SUM_PROMOTIONS__C","NUMBER_OF_ACTIVE_MSA__C","NUMBER_OF_ACTIVE_SKU_PROMOTIONS__C","ORDER_CUTOFF_TIME__C","ORDER_ON_FRIDAYS_DEFAULT__C","ORDER_ON_MONDAYS_DEFAULT__C","ORDER_ON_SATURDAYS_DEFAULT__C","ORDER_ON_SUNDAYS_DEFAULT__C","ORDER_ON_THURSDAYS_DEFAULT__C","ORDER_ON_TUESDAYS_DEFAULT__C","ORDER_ON_WEDNESDAYS_DEFAULT__C","OWNERID","PO_FILE_FORMAT__C","PO_RECEPTION_METHOD__C","POS_NUMBERS__C","PARENTID","PARTNER_CODE__C","PAYMENT_TERMS__C","PHONE","PHONE__C","PHOTOURL","PLATFORM_URL__C","PORTAL_URL__C","POSITION_FUNCTION__C","PROCUREMENT_ORG_WIDE_EMAIL_ADDRESS__C","PURCHASE_ORDER_GENERATION_CONFIG__C","RECORDTYPEID","SAFETY_LEAD_TIME__C","SALUTATION__C","SECURE_PARAMETER__C","SHIPPINGADDRESS","SHIPPINGCITY","SHIPPINGCOUNTRY","SHIPPINGCOUNTRYCODE","SHIPPINGGEOCODEACCURACY","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGPOSTALCODE","SHIPPINGSTATE","SHIPPINGSTATECODE","SHIPPINGSTREET","SICDESC","SPOT_BUY_VENDOR__C","STATE_REGISTRATION__C","STATUS__C","SUPPLIER_PORTAL_URL__C","SYSTEMMODSTAMP","TAX_ID__C","TRANSFER_ORDER_SPLITTING_CONFIG__C","TYPE","WEBSITE"
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRFIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","22184","","","","/services/images/photo/001D400000p7ZRFIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRF&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","MEGA ALIMENTOS SA DE CV 15CMF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRGIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","MEGA ALIMENTOS SA DE CV 15CMF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","11168","","","","/services/images/photo/001D400000p7ZRGIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRG&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRHIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","39856","","","","/services/images/photo/001D400000p7ZRHIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRH&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","LA LIGA DE LA CERVEZA 15CMF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRIIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","LA LIGA DE LA CERVEZA 15CMF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","86229","","","","/services/images/photo/001D400000p7ZRIIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRI&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRJIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","190011","","","","/services/images/photo/001D400000p7ZRJIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRJ&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","KELLOGG COMPANY MEXICO. S 15TIF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRKIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","KELLOGG COMPANY MEXICO. S 15TIF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","15398","","","","/services/images/photo/001D400000p7ZRKIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRK&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRLIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","4904","","","","/services/images/photo/001D400000p7ZRLIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRL&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRMIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","64855","","","","/services/images/photo/001D400000p7ZRMIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRM&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","Proximo Natal SAPI de CV 15GPE","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRNIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","Proximo Natal SAPI de CV 15GPE","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","193897","","","","/services/images/photo/001D400000p7ZRNIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRN&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","PRODUCTOS CHATA 15GPE","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZROIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","PRODUCTOS CHATA 15GPE","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","67510","","","","/services/images/photo/001D400000p7ZROIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRO&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRPIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","22198","","","","/services/images/photo/001D400000p7ZRPIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRP&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","BERTHILA FIERRO CABANILLA 10FRO7","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRQIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","BERTHILA FIERRO CABANILLA 10FRO7","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","193525","","","","/services/images/photo/001D400000p7ZRQIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRQ&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRRIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","22450","","","","/services/images/photo/001D400000p7ZRRIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRR&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","GLAXOSMITHKLINE CONSUMER  15CMF-","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRSIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","GLAXOSMITHKLINE CONSUMER  15CMF-","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","83661","","","","/services/images/photo/001D400000p7ZRSIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRS&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRTIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","76135","","","","/services/images/photo/001D400000p7ZRTIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRT&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRUIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","201578","","","","/services/images/photo/001D400000p7ZRUIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRU&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","COMERCIALIZADORA DE PRODU 15CJX","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRVIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","COMERCIALIZADORA DE PRODU 15CJX","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","18669","","","","/services/images/photo/001D400000p7ZRVIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRV&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRWIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","50381","","","","/services/images/photo/001D400000p7ZRWIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRW&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRXIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","194388","","","","/services/images/photo/001D400000p7ZRXIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRX&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZRYIA2","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:01.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","32909","","","","/services/images/photo/001D400000p7ZRYIA2","","","","","","012Hp000001mPmDIAU","0.0","","1712093941","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZRY&amp;SecureParameter=1712093941"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:01.000Z","","","Distributor",""
